id,word,url,scrape_time,status,error
90,fáìlì ẹ̀dà àbọ̀-ábá,https://glosbe.com/yo/en/f%C3%A1%C3%ACl%C3%AC%20%E1%BA%B9%CC%80d%C3%A0%20%C3%A0b%E1%BB%8D%CC%80-%C3%A1b%C3%A1,2025-05-08 07:37:54,success,
91,fèrè,https://glosbe.com/yo/en/f%C3%A8r%C3%A8,2025-05-08 07:38:57,success,
92,fèrè ológun,https://glosbe.com/yo/en/f%C3%A8r%C3%A8%20ol%C3%B3gun,2025-05-08 07:50:36,success,
93,fèrè ìfiyèsí,https://glosbe.com/yo/en/f%C3%A8r%C3%A8%20%C3%ACfiy%C3%A8s%C3%AD,2025-05-08 07:42:46,success,
94,fèrèsé,https://glosbe.com/yo/en/f%C3%A8r%C3%A8s%C3%A9,2025-05-08 07:40:04,success,
95,fèrèséojú afè̩fè̩,https://glosbe.com/yo/en/f%C3%A8r%C3%A8s%C3%A9oj%C3%BA%20af%C3%A8%CC%A9f%C3%A8%CC%A9,2025-05-08 07:58:11,success,
96,fèsì,https://glosbe.com/yo/en/f%C3%A8s%C3%AC,2025-05-08 07:57:02,success,
97,férèmù,https://glosbe.com/yo/en/f%C3%A9r%C3%A8m%C3%B9,2025-05-08 07:46:45,success,
98,férémù,https://glosbe.com/yo/en/f%C3%A9r%C3%A9m%C3%B9,2025-05-08 07:46:12,success,
99,férémù wúnrẹ̀n aláìlótèé,https://glosbe.com/yo/en/f%C3%A9r%C3%A9m%C3%B9%20w%C3%BAnr%E1%BA%B9%CC%80n%20al%C3%A1%C3%ACl%C3%B3t%C3%A8%C3%A9,2025-05-08 07:44:26,success,
100,férémù àso-ohun-pọ̀,https://glosbe.com/yo/en/f%C3%A9r%C3%A9m%C3%B9%20%C3%A0so-ohun-p%E1%BB%8D%CC%80,2025-05-08 07:41:17,success,
101,férémù ọ̀rọ̀-ìkọ,https://glosbe.com/yo/en/f%C3%A9r%C3%A9m%C3%B9%20%E1%BB%8D%CC%80r%E1%BB%8D%CC%80-%C3%ACk%E1%BB%8D,2025-05-08 07:44:08,success,
102,fìlà,https://glosbe.com/yo/en/f%C3%ACl%C3%A0,2025-05-08 07:37:16,success,
103,fìlà abetí ajá,https://glosbe.com/yo/en/f%C3%ACl%C3%A0%20abet%C3%AD%20aj%C3%A1,2025-05-08 07:57:55,success,
104,Fìpa mọ́ fọ́jọ́ pị́pẹ́ Láládàáṣiṣẹ́,https://glosbe.com/yo/en/F%C3%ACpa%20m%E1%BB%8D%CC%81%20f%E1%BB%8D%CC%81j%E1%BB%8D%CC%81%20p%E1%BB%8B%CC%81p%E1%BA%B9%CC%81%20L%C3%A1l%C3%A1d%C3%A0%C3%A1%E1%B9%A3i%E1%B9%A3%E1%BA%B9%CC%81,2025-05-08 07:49:35,success,
105,fìtílà,https://glosbe.com/yo/en/f%C3%ACt%C3%ADl%C3%A0,2025-05-08 07:56:18,success,
106,Fídío Lósì,https://glosbe.com/yo/en/F%C3%ADd%C3%ADo%20L%C3%B3s%C3%AC,2025-05-08 07:55:08,success,
107,fídíò onídíjítà,https://glosbe.com/yo/en/f%C3%ADd%C3%AD%C3%B2%20on%C3%ADd%C3%ADj%C3%ADt%C3%A0,2025-05-08 07:42:07,success,
108,fídíò tí a ṣèfibọ̀ ní ṣókí,https://glosbe.com/yo/en/f%C3%ADd%C3%AD%C3%B2%20t%C3%AD%20a%20%E1%B9%A3%C3%A8fib%E1%BB%8D%CC%80%20n%C3%AD%20%E1%B9%A3%C3%B3k%C3%AD,2025-05-08 07:41:45,success,
109,fídíò àgbéwọlé,https://glosbe.com/yo/en/f%C3%ADd%C3%AD%C3%B2%20%C3%A0gb%C3%A9w%E1%BB%8Dl%C3%A9,2025-05-08 07:46:22,success,
110,fífarasin,https://glosbe.com/yo/en/f%C3%ADfarasin,2025-05-08 07:45:33,success,
111,fífi-ẹ̀dà-fáìlì-ṣọwọ́,https://glosbe.com/yo/en/f%C3%ADfi-%E1%BA%B9%CC%80d%C3%A0-f%C3%A1%C3%ACl%C3%AC-%E1%B9%A3%E1%BB%8Dw%E1%BB%8D%CC%81,2025-05-08 07:47:58,success,
112,fífi-ọ̀rọ̀-yí-àwòrán-ká,https://glosbe.com/yo/en/f%C3%ADfi-%E1%BB%8D%CC%80r%E1%BB%8D%CC%80-y%C3%AD-%C3%A0w%C3%B2r%C3%A1n-k%C3%A1,2025-05-08 07:52:12,success,
113,fífínjú,https://glosbe.com/yo/en/f%C3%ADf%C3%ADnj%C3%BA,2025-05-08 07:55:32,success,
114,fífẹ̀,https://glosbe.com/yo/en/f%C3%ADf%E1%BA%B9%CC%80,2025-05-08 07:52:54,success,
115,fífẹ̀ ojúnà détà,https://glosbe.com/yo/en/f%C3%ADf%E1%BA%B9%CC%80%20oj%C3%BAn%C3%A0%20d%C3%A9t%C3%A0,2025-05-08 07:47:04,success,
116,Fíjì,https://glosbe.com/yo/en/F%C3%ADj%C3%AC,2025-05-08 07:41:10,success,
117,fínlándì,https://glosbe.com/yo/en/f%C3%ADnl%C3%A1nd%C3%AC,2025-05-08 07:45:43,success,
118,Fínlándì,https://glosbe.com/yo/en/F%C3%ADnl%C3%A1nd%C3%AC,2025-05-08 07:58:19,success,
119,físíksì,https://glosbe.com/yo/en/f%C3%ADs%C3%ADks%C3%AC,2025-05-08 07:40:26,success,
120,Físíksì,https://glosbe.com/yo/en/F%C3%ADs%C3%ADks%C3%AC,2025-05-08 07:45:27,success,
121,físíìsì,https://glosbe.com/yo/en/f%C3%ADs%C3%AD%C3%ACs%C3%AC,2025-05-08 07:53:49,success,
122,Fíìmù Aládàáṣiṣẹ́,https://glosbe.com/yo/en/F%C3%AD%C3%ACm%C3%B9%20Al%C3%A1d%C3%A0%C3%A1%E1%B9%A3i%E1%B9%A3%E1%BA%B9%CC%81,2025-05-08 07:47:40,success,
123,fò,https://glosbe.com/yo/en/f%C3%B2,2025-05-08 07:42:51,success,
124,fódà,https://glosbe.com/yo/en/f%C3%B3d%C3%A0,2025-05-08 07:37:29,success,
125,fódà alájọpín,https://glosbe.com/yo/en/f%C3%B3d%C3%A0%20al%C3%A1j%E1%BB%8Dp%C3%ADn,2025-05-08 07:57:30,success,
126,Fódà ti a mu dọ́gba,https://glosbe.com/yo/en/F%C3%B3d%C3%A0%20ti%20a%20mu%20d%E1%BB%8D%CC%81gba,2025-05-08 07:40:41,success,
127,fódà ti a mu dọ́gba,https://glosbe.com/yo/en/f%C3%B3d%C3%A0%20ti%20a%20mu%20d%E1%BB%8D%CC%81gba,2025-05-08 07:58:32,success,
128,Fódà Wẹ́ẹ̀bù,https://glosbe.com/yo/en/F%C3%B3d%C3%A0%20W%E1%BA%B9%CC%81%E1%BA%B9%CC%80b%C3%B9,2025-05-08 07:42:15,success,
129,fódà ìpìlẹ̀,https://glosbe.com/yo/en/f%C3%B3d%C3%A0%20%C3%ACp%C3%ACl%E1%BA%B9%CC%80,2025-05-08 07:45:20,success,
130,fótò onídíjítà,https://glosbe.com/yo/en/f%C3%B3t%C3%B2%20on%C3%ADd%C3%ADj%C3%ADt%C3%A0,2025-05-08 07:42:31,success,
131,fóònù,https://glosbe.com/yo/en/f%C3%B3%C3%B2n%C3%B9,2025-05-08 07:48:20,success,
132,fóònù alágbèéká,https://glosbe.com/yo/en/f%C3%B3%C3%B2n%C3%B9%20al%C3%A1gb%C3%A8%C3%A9k%C3%A1,2025-05-08 07:40:49,success,
133,fún,https://glosbe.com/yo/en/f%C3%BAn,2025-05-08 07:49:20,success,
134,fún láyè,https://glosbe.com/yo/en/f%C3%BAn%20l%C3%A1y%C3%A8,2025-05-08 07:53:18,success,
135,fún láàyè,https://glosbe.com/yo/en/f%C3%BAn%20l%C3%A1%C3%A0y%C3%A8,2025-05-08 07:48:04,success,
136,Fún Lááyè,https://glosbe.com/yo/en/F%C3%BAn%20L%C3%A1%C3%A1y%C3%A8,2025-05-08 07:42:23,success,
137,fún pọ̀,https://glosbe.com/yo/en/f%C3%BAn%20p%E1%BB%8D%CC%80,2025-05-08 07:56:57,success,
138,fún un lẹ́mìí,https://glosbe.com/yo/en/f%C3%BAn%20un%20l%E1%BA%B9%CC%81m%C3%AC%C3%AD,2025-05-08 07:41:21,success,
139,fún wàrà,https://glosbe.com/yo/en/f%C3%BAn%20w%C3%A0r%C3%A0,2025-05-08 07:43:57,success,
140,fún-lágbára,https://glosbe.com/yo/en/f%C3%BAn-l%C3%A1gb%C3%A1ra,2025-05-08 07:50:04,success,
141,fúnkátúká,https://glosbe.com/yo/en/f%C3%BAnk%C3%A1t%C3%BAk%C3%A1,2025-05-08 07:47:17,success,
142,fẹ,https://glosbe.com/yo/en/f%E1%BA%B9,2025-05-08 07:45:13,success,
143,fẹ̀yànsẹ́,https://glosbe.com/yo/en/f%E1%BA%B9%CC%80y%C3%A0ns%E1%BA%B9%CC%81,2025-05-08 07:52:47,success,
144,fẹ̀yìntì,https://glosbe.com/yo/en/f%E1%BA%B9%CC%80y%C3%ACnt%C3%AC,2025-05-08 07:41:51,success,
145,fẹ́,https://glosbe.com/yo/en/f%E1%BA%B9%CC%81,2025-05-08 07:57:15,success,
146,fẹ́lẹ́fẹ́lẹ́,https://glosbe.com/yo/en/f%E1%BA%B9%CC%81l%E1%BA%B9%CC%81f%E1%BA%B9%CC%81l%E1%BA%B9%CC%81,2025-05-08 07:46:55,success,
147,Fẹ́rmíọ̀m,https://glosbe.com/yo/en/F%E1%BA%B9%CC%81rm%C3%AD%E1%BB%8D%CC%80m,2025-05-08 07:39:40,success,
148,fẹ́ràn,https://glosbe.com/yo/en/f%E1%BA%B9%CC%81r%C3%A0n,2025-05-08 07:43:33,success,
149,fọ,https://glosbe.com/yo/en/f%E1%BB%8D,2025-05-08 07:38:26,success,
150,fọntọn-fọntọn,https://glosbe.com/yo/en/f%E1%BB%8Dnt%E1%BB%8Dn-f%E1%BB%8Dnt%E1%BB%8Dn,2025-05-08 07:55:51,success,
151,fọnẹ́tíìkì,https://glosbe.com/yo/en/f%E1%BB%8Dn%E1%BA%B9%CC%81t%C3%AD%C3%ACk%C3%AC,2025-05-08 07:46:30,success,
152,fọwọ́ kàn,https://glosbe.com/yo/en/f%E1%BB%8Dw%E1%BB%8D%CC%81%20k%C3%A0n,2025-05-08 07:52:04,success,
153,fọwọ́ sí,https://glosbe.com/yo/en/f%E1%BB%8Dw%E1%BB%8D%CC%81%20s%C3%AD,2025-05-08 07:55:16,success,
154,fọ̀rọ̀ wá lẹ́nu wò,https://glosbe.com/yo/en/f%E1%BB%8D%CC%80r%E1%BB%8D%CC%80%20w%C3%A1%20l%E1%BA%B9%CC%81nu%20w%C3%B2,2025-05-08 07:40:11,success,
155,fọ̀rọ̀ránṣẹ́,https://glosbe.com/yo/en/f%E1%BB%8D%CC%80r%E1%BB%8D%CC%80r%C3%A1n%E1%B9%A3%E1%BA%B9%CC%81,2025-05-08 07:51:15,success,
156,Fọ̀rọ̀ṣọnà,https://glosbe.com/yo/en/F%E1%BB%8D%CC%80r%E1%BB%8D%CC%80%E1%B9%A3%E1%BB%8Dn%C3%A0,2025-05-08 07:52:20,success,
157,fọ́ túútúú,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81%20t%C3%BA%C3%BAt%C3%BA%C3%BA,2025-05-08 07:49:45,success,
158,fọ́jú,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81j%C3%BA,2025-05-08 07:43:42,success,
159,fọ́múlà,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81m%C3%BAl%C3%A0,2025-05-08 07:41:36,success,
160,fọ́múlà aṣèfẹsẹ̀múlẹ̀,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81m%C3%BAl%C3%A0%20a%E1%B9%A3%C3%A8f%E1%BA%B9s%E1%BA%B9%CC%80m%C3%BAl%E1%BA%B9%CC%80,2025-05-08 07:49:15,success,
161,fọ́nnu,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81nnu,2025-05-08 07:54:33,success,
162,fọ́nrán,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81nr%C3%A1n,2025-05-08 07:53:42,success,
163,fọ́nrán ìpàrokò,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81nr%C3%A1n%20%C3%ACp%C3%A0rok%C3%B2,2025-05-08 07:51:21,success,
164,Fọ́tò,https://glosbe.com/yo/en/F%E1%BB%8D%CC%81t%C3%B2,2025-05-08 07:42:37,success,
165,Fọ́tòyíyà,https://glosbe.com/yo/en/F%E1%BB%8D%CC%81t%C3%B2y%C3%ADy%C3%A0,2025-05-08 07:56:00,success,
166,fọ́ọ̀mù,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81%E1%BB%8D%CC%80m%C3%B9,2025-05-08 07:52:38,success,
