id,word,url,scrape_time,status,error
166,títẹ̀jáde,https://glosbe.com/yo/en/t%C3%ADt%E1%BA%B9%CC%80j%C3%A1de,2025-05-13 00:20:53,success,
167,títọ̀nà,https://glosbe.com/yo/en/t%C3%ADt%E1%BB%8D%CC%80n%C3%A0,2025-05-13 00:42:04,success,
168,títọ́kasí,https://glosbe.com/yo/en/t%C3%ADt%E1%BB%8D%CC%81kas%C3%AD,2025-05-13 00:25:51,success,
169,tíátà,https://glosbe.com/yo/en/t%C3%AD%C3%A1t%C3%A0,2025-05-13 00:36:16,success,
170,tíì,https://glosbe.com/yo/en/t%C3%AD%C3%AC,2025-05-13 00:40:50,success,
171,tíí ràntí ígbéràn,https://glosbe.com/yo/en/t%C3%AD%C3%AD%20r%C3%A0nt%C3%AD%20%C3%ADgb%C3%A9r%C3%A0n,2025-05-13 00:20:40,success,
172,tò,https://glosbe.com/yo/en/t%C3%B2,2025-05-13 00:36:08,success,
173,tò lẹ́sẹẹsẹ,https://glosbe.com/yo/en/t%C3%B2%20l%E1%BA%B9%CC%81s%E1%BA%B9%E1%BA%B9s%E1%BA%B9,2025-05-13 00:23:40,success,
174,tòlótòló,https://glosbe.com/yo/en/t%C3%B2l%C3%B3t%C3%B2l%C3%B3,2025-05-13 00:31:45,success,
175,tòmátì,https://glosbe.com/yo/en/t%C3%B2m%C3%A1t%C3%AC,2025-05-13 00:29:33,success,
176,tòmátìohun ò̩gbìn,https://glosbe.com/yo/en/t%C3%B2m%C3%A1t%C3%ACohun%20%C3%B2%CC%A9gb%C3%ACn,2025-05-13 00:22:23,success,
177,tòmátò,https://glosbe.com/yo/en/t%C3%B2m%C3%A1t%C3%B2,2025-05-13 00:19:44,success,
178,tó,https://glosbe.com/yo/en/t%C3%B3,2025-05-13 00:32:45,success,
179,tó farasin,https://glosbe.com/yo/en/t%C3%B3%20farasin,2025-05-13 00:31:02,success,
180,tó wà nílẹ̀,https://glosbe.com/yo/en/t%C3%B3%20w%C3%A0%20n%C3%ADl%E1%BA%B9%CC%80,2025-05-13 00:41:04,success,
181,tó ń ṣiṣẹ́,https://glosbe.com/yo/en/t%C3%B3%20%C5%84%20%E1%B9%A3i%E1%B9%A3%E1%BA%B9%CC%81,2025-05-13 00:42:26,success,
182,tó-fún,https://glosbe.com/yo/en/t%C3%B3-f%C3%BAn,2025-05-13 00:24:12,success,
183,tóbi,https://glosbe.com/yo/en/t%C3%B3bi,2025-05-13 00:27:51,success,
184,Tógò,https://glosbe.com/yo/en/T%C3%B3g%C3%B2,2025-05-13 00:20:33,success,
185,tógò,https://glosbe.com/yo/en/t%C3%B3g%C3%B2,2025-05-13 00:33:27,success,
186,Tóríọ̀m,https://glosbe.com/yo/en/T%C3%B3r%C3%AD%E1%BB%8D%CC%80m,2025-05-13 00:39:02,success,
187,tóró,https://glosbe.com/yo/en/t%C3%B3r%C3%B3,2025-05-13 00:20:45,success,
